Ensembl.ID.supplied.by.Ensembl.	NCBI.Gene.ID.supplied.by.NCBI.	Approved.symbol	UniProt.ID.supplied.by.UniProt.	X0Gene	logFC	P.Value	adj.P.Val
ENSG00000008086	6792	CDKL5	O76039	X201.ENSG00000008086	0.0890999999999999	0.594745360579524	1
ENSG00000008118	57172	CAMK1G	Q96NX5	X202.ENSG00000008118	-0.204255303030303	0.283615760643859	1
ENSG00000008128	728642	CDK11A	Q9UQ88	X203.ENSG00000008128	0.0131030303030312	0.935504503661962	1
ENSG00000008130	65220	NADK	O95544	X204.ENSG00000008130	0.163946212121212	0.55181231061704	1
ENSG00000008196	7021	TFAP2B	Q92481	X205.ENSG00000008196	0.0383166666666667	0.236998311112468	1
ENSG00000008197	83741	TFAP2D	Q7Z6R9	X206.ENSG00000008197	-0.0119090909090909	0.319815907410234	1
ENSG00000008226	9940	DLEC1	Q9Y238	X207.ENSG00000008226	0.199056818181817	0.157230770720814	1
ENSG00000008256	9265	CYTH3	O43739	X208.ENSG00000008256	-0.211238636363636	0.348886173481627	1
ENSG00000008277	53616	ADAM22	Q9P0K1	X209.ENSG00000008277	-0.109816666666667	0.609219054813722	1
ENSG00000008282	6856	SYPL1	Q16563	X210.ENSG00000008282	0.186171969696969	0.0113349065088417	1
ENSG00000008283	1534	CYB561	P49447	X211.ENSG00000008283	0.10148712121212	0.646075368514325	1
ENSG00000008294	9043	SPAG9	O60271	X212.ENSG00000008294	0.00626136363636347	0.968767179599813	1
ENSG00000008300	1951	CELSR3	Q9NYQ7	X213.ENSG00000008300	0.0721977272727272	0.704058917813972	1
ENSG00000008311	10157	AASS	Q9UDR5	X214.ENSG00000008311	0.235088636363636	0.303469145321906	1
ENSG00000008323	55200	PLEKHG6	Q3KR16	X215.ENSG00000008323	-0.33041893939394	0.399989762264183	1
ENSG00000008324	51188	SS18L2	Q9UHA2	X216.ENSG00000008324	0.000123484848484586	0.999112920295755	1
ENSG00000008382	84954	MPND	Q8N594	X217.ENSG00000008382	0.0533037878787874	0.797692490275656	1
ENSG00000008394	4257	MGST1	P10620	X218.ENSG00000008394	0.264325	0.43268290666368	1
ENSG00000008405	1407	CRY1	Q16526	X219.ENSG00000008405	-0.102425	0.651989879534545	1
ENSG00000008438	8993	PGLYRP1	O75594	X220.ENSG00000008438	-0.0517500000000003	0.810408125219284	1
ENSG00000008441	4784	NFIX	Q14938	X221.ENSG00000008441	-0.119158333333333	0.612087559711002	1
ENSG00000008513	6482	ST3GAL1	Q11201	X222.ENSG00000008513	0.0627386363636367	0.609679257992097	1
ENSG00000008516	64386	MMP25	Q9NPA2	X223.ENSG00000008516	0.382196969696969	0.17284240245718	1
ENSG00000008517	9235	IL32	P24001	X224.ENSG00000008517	0.323918181818183	0.52785094798639	1
ENSG00000008710	5310	PKD1	P98161	X225.ENSG00000008710	0.00626439393939418	0.966649438336692	1
ENSG00000008735	23542	MAPK8IP2	Q13387	X226.ENSG00000008735	-0.00197954545454544	0.974432360751664	1
ENSG00000008838	9862	MED24	O75448	X227.ENSG00000008838	-0.105778030303031	0.361682323696272	1
ENSG00000008853	23221	RHOBTB2	Q9BYZ6	X228.ENSG00000008853	-0.150830303030303	0.417987796062581	1
ENSG00000008869	54497	HEATR5B	Q9P2D3	X229.ENSG00000008869	0.110654545454545	0.636033707117147	1
ENSG00000008952	7095	SEC62	Q99442	X230.ENSG00000008952	-0.117095454545455	0.279830828133995	1
ENSG00000008988	6224	RPS20	P60866	X231.ENSG00000008988	0.0375181818181807	0.747142982199328	1
ENSG00000009307	7812	CSDE1	O75534	X232.ENSG00000009307	-0.0077181818181819	0.936855033452023	1
ENSG00000009335	9690	UBE3C	Q15386	X233.ENSG00000009335	-0.0262446969696975	0.903194404625377	1
ENSG00000009413	5980	REV3L	O60673	X234.ENSG00000009413	-0.102671212121212	0.662031488394679	1
ENSG00000009694	10178	TENM1	Q9UKZ4	X235.ENSG00000009694	0.128347727272727	0.515662509231608	1
ENSG00000009709	5081	PAX7	P23759	X236.ENSG00000009709	0.0203439393939394	0.182405272146826	1
ENSG00000009724	10747	MASP2	O00187	X237.ENSG00000009724	0.176108333333333	0.131353407957536	1
ENSG00000009765	389434	IYD	Q6PHW0	X238.ENSG00000009765	0.0272825757575758	0.1656734950726	1
ENSG00000009780	199870	FAM76A	Q8TAV0	X239.ENSG00000009780	-0.0133166666666676	0.892807981285041	1
ENSG00000009790	80342	TRAF3IP3	Q9Y228	X240.ENSG00000009790	0.153913636363635	0.364173421610608	1
ENSG00000009830	29954	POMT2	Q9UKY4	X241.ENSG00000009830	-0.108322727272727	0.539354910260943	1
ENSG00000009844	51534	VTA1	Q9NP79	X242.ENSG00000009844	-0.00489015151515086	0.965495672382165	1
ENSG00000009950	51085	MLXIPL	Q9NP71	X243.ENSG00000009950	0.129787121212121	0.751343926250816	1
ENSG00000009954	9031	BAZ1B	Q9UIG0	X244.ENSG00000009954	0.184280303030303	0.0428888493667827	1
ENSG00000010017	10048	RANBP9	Q96S59	X245.ENSG00000010017	-0.10585	0.426075053866196	1
ENSG00000010030	51513	ETV7	Q9Y603	X246.ENSG00000010030	0.280276515151515	0.353481217945044	1
ENSG00000010072	83932	SPRTN	Q9H040	X247.ENSG00000010072	-0.0655477272727274	0.636579441842899	1
